Year,Month,DayofWeek,HourRange,CountofCollisions,NoofFatalities,CountofInjuryCollsn,CountOfPedestrianCollsn,CountofFatalityCollsn
2018,July,Wednesday,Morning Rush,106,0,18,0,0
2018,July,Wednesday,Night,66,0,10,1,0
2018,June,Friday,Early Afternoon,274,0,41,4,0
2018,June,Friday,Early Morning,15,0,5,0,0
2018,June,Friday,Evening,197,0,33,5,0
2018,June,Friday,Late Afternoon,380,0,66,7,0
2018,June,Friday,Late Night,23,1,4,1,1
2018,June,Friday,Mid Morning,207,0,26,3,0
2018,June,Friday,Morning Rush,154,0,17,1,0
2018,June,Friday,Night,119,0,19,2,0
2018,June,Monday,Early Afternoon,187,1,18,4,1
2018,June,Monday,Early Morning,12,0,2,0,0
2018,June,Monday,Evening,126,0,25,5,0
2018,June,Monday,Late Afternoon,271,0,35,5,0
2018,June,Monday,Late Night,7,0,2,0,0
2018,June,Monday,Mid Morning,156,0,24,7,0
2018,June,Monday,Morning Rush,126,0,13,1,0
2018,June,Monday,Night,54,0,9,2,0
2018,June,Saturday,Early Afternoon,222,1,28,7,1
2018,June,Saturday,Early Morning,27,0,4,1,0
2018,June,Saturday,Evening,125,1,17,4,1
2018,June,Saturday,Late Afternoon,195,0,27,5,0
2018,June,Saturday,Late Night,32,0,11,3,0
2018,June,Saturday,Mid Morning,145,0,18,1,0
2018,June,Saturday,Morning Rush,39,0,5,1,0
2018,June,Saturday,Night,72,0,10,2,0
2018,June,Sunday,Early Afternoon,151,0,18,1,0
2018,June,Sunday,Early Morning,21,0,2,0,0
2018,June,Sunday,Evening,73,0,15,1,0
2018,June,Sunday,Late Afternoon,144,0,24,1,0
2018,June,Sunday,Late Night,33,0,8,4,0
2018,June,Sunday,Mid Morning,82,0,14,2,0
2018,June,Sunday,Morning Rush,24,0,3,1,0
2018,June,Sunday,Night,45,0,8,1,0
2018,June,Thursday,Early Afternoon,177,0,13,4,0
2018,June,Thursday,Early Morning,10,0,3,0,0
2018,June,Thursday,Evening,156,0,20,4,0
2018,June,Thursday,Late Afternoon,277,0,28,2,0
2018,June,Thursday,Late Night,15,0,2,1,0
2018,June,Thursday,Mid Morning,169,0,27,7,0
2018,June,Thursday,Morning Rush,104,0,14,3,0
2018,June,Thursday,Night,59,0,12,2,0
2018,June,Tuesday,Early Afternoon,196,1,14,2,1
2018,June,Tuesday,Early Morning,9,0,5,0,0
2018,June,Tuesday,Evening,130,0,9,1,0
2018,June,Tuesday,Late Afternoon,285,0,43,2,0
2018,June,Tuesday,Late Night,12,0,6,1,0
2018,June,Tuesday,Mid Morning,163,0,17,1,0
2018,June,Tuesday,Morning Rush,134,0,28,2,0
2018,June,Tuesday,Night,59,0,5,2,0
2018,June,Wednesday,Early Afternoon,196,0,26,2,0
2018,June,Wednesday,Early Morning,5,0,0,0,0
2018,June,Wednesday,Evening,130,0,17,3,0
2018,June,Wednesday,Late Afternoon,263,0,33,5,0
2018,June,Wednesday,Late Night,13,0,7,2,0
2018,June,Wednesday,Mid Morning,150,0,14,2,0
2018,June,Wednesday,Morning Rush,117,0,16,3,0
2018,June,Wednesday,Night,53,0,14,2,0
2018,March,Friday,Early Afternoon,195,0,23,6,0
2018,March,Friday,Early Morning,17,0,4,0,0
2018,March,Friday,Evening,171,1,26,7,1
2018,March,Friday,Late Afternoon,262,0,30,8,0
2018,March,Friday,Late Night,23,0,4,1,0
2018,March,Friday,Mid Morning,154,0,19,3,0
2018,March,Friday,Morning Rush,107,0,20,3,0
2018,March,Friday,Night,77,0,8,2,0
2018,March,Monday,Early Afternoon,139,0,13,1,0
2018,March,Monday,Early Morning,5,0,1,0,0
2018,March,Monday,Evening,98,0,11,2,0
2018,March,Monday,Late Afternoon,197,0,30,5,0
2018,March,Monday,Late Night,6,0,2,1,0
2018,March,Monday,Mid Morning,138,0,11,2,0
2018,March,Monday,Morning Rush,112,0,14,6,0
2018,March,Monday,Night,46,0,5,1,0
2018,March,Saturday,Early Afternoon,247,0,30,4,0
2018,March,Saturday,Early Morning,20,0,3,0,0
2018,March,Saturday,Evening,149,0,25,6,0
2018,March,Saturday,Late Afternoon,193,0,26,3,0
2018,March,Saturday,Late Night,27,0,3,0,0
2018,March,Saturday,Mid Morning,157,0,21,6,0
2018,March,Saturday,Morning Rush,42,0,6,0,0
2018,March,Saturday,Night,63,0,10,4,0
2018,March,Sunday,Early Afternoon,161,0,23,3,0
2018,March,Sunday,Early Morning,30,0,4,1,0
2018,March,Sunday,Evening,61,0,8,2,0
2018,March,Sunday,Late Afternoon,146,0,16,2,0
2018,March,Sunday,Late Night,26,0,2,1,0
2018,March,Sunday,Mid Morning,88,0,11,2,0
2018,March,Sunday,Morning Rush,31,0,6,0,0
2018,March,Sunday,Night,41,0,7,1,0
2018,March,Thursday,Early Afternoon,205,1,33,5,1
2018,March,Thursday,Early Morning,9,0,0,0,0
2018,March,Thursday,Evening,195,0,34,9,0
2018,March,Thursday,Late Afternoon,251,0,30,3,0
2018,March,Thursday,Late Night,23,1,5,1,1
2018,March,Thursday,Mid Morning,173,0,17,3,0
2018,March,Thursday,Morning Rush,131,0,23,2,0
2018,March,Thursday,Night,107,0,23,10,0
2018,March,Tuesday,Early Afternoon,166,0,19,5,0
2018,March,Tuesday,Early Morning,12,0,1,0,0
2018,March,Tuesday,Evening,117,0,23,7,0
2018,March,Tuesday,Late Afternoon,175,0,20,2,0
2018,March,Tuesday,Late Night,13,0,2,0,0
2018,March,Tuesday,Mid Morning,134,0,27,9,0
2018,March,Tuesday,Morning Rush,101,0,13,2,0
2018,March,Tuesday,Night,55,0,12,4,0
2018,March,Wednesday,Early Afternoon,142,0,14,4,0
2018,March,Wednesday,Early Morning,8,1,1,0,1
2018,March,Wednesday,Evening,113,0,11,1,0
2018,March,Wednesday,Late Afternoon,191,1,19,3,1
2018,March,Wednesday,Late Night,11,0,0,0,0
2018,March,Wednesday,Mid Morning,108,0,13,1,0
2018,March,Wednesday,Morning Rush,87,0,10,2,0
2018,March,Wednesday,Night,41,0,7,2,0
2018,May,Friday,Early Afternoon,182,0,26,5,0
2018,May,Friday,Early Morning,13,0,2,0,0
2018,May,Friday,Evening,162,0,15,1,0
2018,May,Friday,Late Afternoon,298,0,22,0,0
2018,May,Friday,Late Night,10,0,2,0,0
2018,May,Friday,Mid Morning,144,0,14,3,0
2018,May,Friday,Morning Rush,86,0,15,5,0
2018,May,Friday,Night,73,0,16,1,0
2018,May,Monday,Early Afternoon,143,0,16,3,0
2018,May,Monday,Early Morning,18,0,0,0,0
2018,May,Monday,Evening,124,0,21,2,0
2018,May,Monday,Late Afternoon,186,0,23,5,0
2018,May,Monday,Late Night,11,0,1,0,0
2018,May,Monday,Mid Morning,119,0,10,2,0
2018,May,Monday,Morning Rush,110,0,16,3,0
2018,May,Monday,Night,49,0,11,4,0
2018,May,Saturday,Early Afternoon,192,0,14,3,0
2018,May,Saturday,Early Morning,23,0,6,1,0
2018,May,Saturday,Evening,94,0,9,2,0
2018,May,Saturday,Late Afternoon,187,0,33,5,0
2018,May,Saturday,Late Night,35,0,6,2,0
2018,May,Saturday,Mid Morning,117,0,10,2,0
2018,May,Saturday,Morning Rush,32,0,5,1,0
2018,May,Saturday,Night,72,0,16,3,0
2018,May,Sunday,Early Afternoon,172,0,25,5,0
2018,May,Sunday,Early Morning,20,0,3,0,0
2018,May,Sunday,Evening,109,0,20,2,0
2018,May,Sunday,Late Afternoon,167,0,24,2,0
2018,May,Sunday,Late Night,37,0,6,1,0
2018,May,Sunday,Mid Morning,91,0,13,4,0
2018,May,Sunday,Morning Rush,31,0,5,1,0
2018,May,Sunday,Night,34,1,6,1,1
2018,May,Thursday,Early Afternoon,245,0,28,5,0
2018,May,Thursday,Early Morning,9,0,1,0,0
2018,May,Thursday,Evening,200,0,30,7,0
2018,May,Thursday,Late Afternoon,359,0,36,4,0
2018,May,Thursday,Late Night,18,0,5,2,0
2018,May,Thursday,Mid Morning,196,0,27,7,0
2018,May,Thursday,Morning Rush,131,0,16,2,0
2018,May,Thursday,Night,77,0,7,0,0
2018,May,Tuesday,Early Afternoon,230,0,28,5,0
2018,May,Tuesday,Early Morning,22,0,1,0,0
2018,May,Tuesday,Evening,158,0,21,5,0
2018,May,Tuesday,Late Afternoon,304,1,30,4,1
2018,May,Tuesday,Late Night,18,0,4,0,0
2018,May,Tuesday,Mid Morning,215,2,29,4,1
2018,May,Tuesday,Morning Rush,182,0,15,2,0
2018,May,Tuesday,Night,68,0,14,1,0
2018,May,Wednesday,Early Afternoon,241,0,27,2,0
2018,May,Wednesday,Early Morning,14,1,1,0,1
2018,May,Wednesday,Evening,163,0,25,0,0
2018,May,Wednesday,Late Afternoon,352,0,35,4,0
2018,May,Wednesday,Late Night,22,0,2,0,0
2018,May,Wednesday,Mid Morning,194,0,22,2,0
2018,May,Wednesday,Morning Rush,142,1,17,4,1
2018,May,Wednesday,Night,65,1,21,0,1
2018,November,Friday,Early Afternoon,273,0,28,7,0
2018,November,Friday,Early Morning,31,0,1,0,0
2018,November,Friday,Evening,290,0,46,19,0
2018,November,Friday,Late Afternoon,364,0,46,10,0
2018,November,Friday,Late Night,41,0,3,0,0
2018,November,Friday,Mid Morning,242,0,28,5,0
2018,November,Friday,Morning Rush,175,1,18,5,1
2018,November,Friday,Night,129,0,21,2,0
2018,November,Monday,Early Afternoon,164,0,17,1,0
2018,November,Monday,Early Morning,22,0,2,0,0
2018,November,Monday,Evening,171,1,38,12,1
2018,November,Monday,Late Afternoon,272,0,35,10,0
2018,November,Monday,Late Night,25,0,3,1,0
2018,November,Monday,Mid Morning,177,0,23,4,0
2018,November,Monday,Morning Rush,159,0,22,12,0
2018,November,Monday,Night,46,0,7,3,0
2018,November,Saturday,Early Afternoon,197,0,15,0,0
2018,November,Saturday,Early Morning,26,0,2,0,0
2018,November,Saturday,Evening,198,0,26,10,0
2018,November,Saturday,Late Afternoon,208,0,21,9,0
2018,November,Saturday,Late Night,42,0,11,2,0
2018,November,Saturday,Mid Morning,135,0,11,1,0
2018,November,Saturday,Morning Rush,46,0,5,0,0
2018,November,Saturday,Night,64,0,5,1,0
2018,November,Sunday,Early Afternoon,146,0,13,2,0
2018,November,Sunday,Early Morning,22,0,5,0,0
2018,November,Sunday,Evening,110,0,19,3,0
2018,November,Sunday,Late Afternoon,137,1,20,3,1
2018,November,Sunday,Late Night,45,0,6,2,0
2018,November,Sunday,Mid Morning,115,0,13,3,0
2018,November,Sunday,Morning Rush,18,0,4,1,0
2018,November,Sunday,Night,33,0,3,0,0
2018,November,Thursday,Early Afternoon,234,0,32,4,0
2018,November,Thursday,Early Morning,33,0,1,0,0
2018,November,Thursday,Evening,400,1,62,20,1
2018,November,Thursday,Late Afternoon,335,1,42,4,1
2018,November,Thursday,Late Night,26,0,2,0,0
2018,November,Thursday,Mid Morning,217,0,17,1,0
2018,November,Thursday,Morning Rush,203,0,30,13,0
2018,November,Thursday,Night,97,0,22,7,0
2018,November,Tuesday,Early Afternoon,182,0,25,5,0
2018,November,Tuesday,Early Morning,27,0,2,0,0
2018,November,Tuesday,Evening,149,1,27,4,1
2018,November,Tuesday,Late Afternoon,222,0,23,4,0
2018,November,Tuesday,Late Night,21,0,4,0,0
2018,November,Tuesday,Mid Morning,215,0,34,8,0
2018,November,Tuesday,Morning Rush,175,0,23,4,0
2018,November,Tuesday,Night,55,0,10,1,0
2018,November,Wednesday,Early Afternoon,151,0,17,4,0
2018,November,Wednesday,Early Morning,27,0,1,0,0
2018,November,Wednesday,Evening,154,0,23,5,0
2018,November,Wednesday,Late Afternoon,253,0,26,9,0
2018,November,Wednesday,Late Night,25,0,4,0,0
2018,November,Wednesday,Mid Morning,187,0,19,5,0
2018,November,Wednesday,Morning Rush,230,0,26,4,0
2018,November,Wednesday,Night,45,0,10,4,0
2018,October,Friday,Early Afternoon,191,0,17,4,0
2018,October,Friday,Early Morning,18,0,1,0,0
2018,October,Friday,Evening,171,1,20,4,1
2018,October,Friday,Late Afternoon,249,0,30,3,0
2018,October,Friday,Late Night,18,0,4,1,0
2018,October,Friday,Mid Morning,162,0,17,4,0
2018,October,Friday,Morning Rush,121,0,20,7,0
2018,October,Friday,Night,95,0,14,2,0
2018,October,Monday,Early Afternoon,183,0,15,2,0
2018,October,Monday,Early Morning,15,0,3,1,0
2018,October,Monday,Evening,138,1,20,4,1
2018,October,Monday,Late Afternoon,269,0,36,6,0
2018,October,Monday,Late Night,28,1,5,2,1
2018,October,Monday,Mid Morning,171,0,21,7,0
2018,October,Monday,Morning Rush,153,1,27,5,1
2018,October,Monday,Night,50,0,11,2,0
2018,October,Saturday,Early Afternoon,185,0,24,3,0
2018,October,Saturday,Early Morning,27,0,4,0,0
2018,October,Saturday,Evening,153,0,20,7,0
2018,October,Saturday,Late Afternoon,168,0,20,0,0
2018,October,Saturday,Late Night,33,0,9,3,0
2018,October,Saturday,Mid Morning,150,0,14,4,0
2018,October,Saturday,Morning Rush,39,0,6,2,0
2018,October,Saturday,Night,81,0,12,5,0
2018,October,Sunday,Early Afternoon,164,0,20,3,0
2018,October,Sunday,Early Morning,32,0,6,0,0
2018,October,Sunday,Evening,95,0,13,4,0
2018,October,Sunday,Late Afternoon,128,0,14,1,0
2018,October,Sunday,Late Night,55,0,12,1,0
2018,October,Sunday,Mid Morning,83,0,11,1,0
2018,October,Sunday,Morning Rush,21,0,5,0,0
2018,October,Sunday,Night,41,0,8,2,0
2018,October,Thursday,Early Afternoon,176,1,19,1,1
2018,October,Thursday,Early Morning,15,0,2,1,0
2018,October,Thursday,Evening,173,0,30,5,0
2018,October,Thursday,Late Afternoon,303,0,33,2,0
2018,October,Thursday,Late Night,13,0,4,0,0
2018,October,Thursday,Mid Morning,165,0,14,4,0
2018,October,Thursday,Morning Rush,171,0,20,5,0
2018,October,Thursday,Night,59,0,8,3,0
2018,October,Tuesday,Early Afternoon,235,0,26,3,0
2018,October,Tuesday,Early Morning,11,0,3,0,0
2018,October,Tuesday,Evening,205,0,26,7,0
2018,October,Tuesday,Late Afternoon,343,0,47,8,0
2018,October,Tuesday,Late Night,13,0,2,0,0
2018,October,Tuesday,Mid Morning,191,0,25,4,0
2018,October,Tuesday,Morning Rush,202,0,32,7,0
2018,October,Tuesday,Night,75,0,16,2,0
2018,October,Wednesday,Early Afternoon,236,0,26,5,0
2018,October,Wednesday,Early Morning,18,0,3,0,0
2018,October,Wednesday,Evening,180,0,32,9,0
2018,October,Wednesday,Late Afternoon,331,0,54,9,0
2018,October,Wednesday,Late Night,17,0,2,1,0
2018,October,Wednesday,Mid Morning,213,0,22,2,0
2018,October,Wednesday,Morning Rush,206,0,26,10,0
2018,October,Wednesday,Night,101,0,24,5,0
2018,September,Friday,Early Afternoon,216,0,29,5,0
2018,September,Friday,Early Morning,13,0,1,0,0
2018,September,Friday,Evening,174,0,16,2,0
2018,September,Friday,Late Afternoon,306,1,27,4,1
2018,September,Friday,Late Night,24,0,1,0,0
2018,September,Friday,Mid Morning,162,0,21,4,0
2018,September,Friday,Morning Rush,98,0,13,4,0
2018,September,Friday,Night,98,0,19,5,0
2018,September,Monday,Early Afternoon,160,0,22,3,0
2018,September,Monday,Early Morning,8,0,1,0,0
2018,September,Monday,Evening,127,0,18,1,0
2018,September,Monday,Late Afternoon,223,0,39,4,0
2018,September,Monday,Late Night,23,0,5,1,0
2018,September,Monday,Mid Morning,148,0,24,2,0
2018,September,Monday,Morning Rush,131,0,20,1,0
2018,September,Monday,Night,44,0,5,2,0
2018,September,Saturday,Early Afternoon,267,0,33,4,0
2018,September,Saturday,Early Morning,28,0,9,0,0
2018,September,Saturday,Evening,146,0,13,4,0
2018,September,Saturday,Late Afternoon,253,0,40,3,0
2018,September,Saturday,Late Night,52,1,12,2,1
2018,September,Saturday,Mid Morning,139,0,16,5,0
2018,September,Saturday,Morning Rush,40,0,4,2,0
2018,September,Saturday,Night,119,0,23,4,0
2018,September,Sunday,Early Afternoon,174,0,25,4,0
2018,September,Sunday,Early Morning,33,0,7,1,0
2018,September,Sunday,Evening,114,0,15,1,0
2018,September,Sunday,Late Afternoon,183,0,23,1,0
2018,September,Sunday,Late Night,46,0,5,1,0
2018,September,Sunday,Mid Morning,89,0,12,2,0
2018,September,Sunday,Morning Rush,27,0,5,0,0
2018,September,Sunday,Night,56,0,10,0,0
2018,September,Thursday,Early Afternoon,168,0,26,6,0
2018,September,Thursday,Early Morning,14,0,2,1,0
2018,September,Thursday,Evening,142,0,14,6,0
2018,September,Thursday,Late Afternoon,264,1,29,4,1
2018,September,Thursday,Late Night,22,0,3,0,0
2018,September,Thursday,Mid Morning,160,0,21,2,0
2018,September,Thursday,Morning Rush,138,0,14,2,0
2018,September,Thursday,Night,50,0,10,2,0
2018,September,Tuesday,Early Afternoon,198,0,22,2,0
2018,September,Tuesday,Early Morning,9,0,0,0,0
2018,September,Tuesday,Evening,141,1,28,4,1
2018,September,Tuesday,Late Afternoon,256,1,32,4,1
2018,September,Tuesday,Late Night,16,0,2,1,0
2018,September,Tuesday,Mid Morning,191,0,21,6,0
2018,September,Tuesday,Morning Rush,162,0,20,4,0
2018,September,Tuesday,Night,52,0,13,2,0
2018,September,Wednesday,Early Afternoon,190,1,21,3,1
2018,September,Wednesday,Early Morning,6,0,1,0,0
2018,September,Wednesday,Evening,129,1,17,2,1
2018,September,Wednesday,Late Afternoon,275,0,29,4,0
2018,September,Wednesday,Late Night,9,0,1,0,0
2018,September,Wednesday,Mid Morning,163,0,27,1,0
2018,September,Wednesday,Morning Rush,142,1,21,5,1
2018,September,Wednesday,Night,63,0,8,1,0
2019,April,Friday,Early Afternoon,158,0,20,2,0
2019,April,Friday,Early Morning,30,0,4,3,0
2019,April,Friday,Evening,112,0,16,3,0
2019,April,Friday,Late Afternoon,186,0,19,2,0
2019,April,Friday,Late Night,33,0,7,1,0
2019,April,Friday,Mid Morning,116,0,15,0,0
2019,April,Friday,Morning Rush,88,0,6,2,0
2019,April,Friday,Night,80,0,7,3,0
2019,April,Monday,Early Afternoon,219,0,26,6,0
2019,April,Monday,Early Morning,39,0,3,1,0
2019,April,Monday,Evening,136,0,22,1,0
2019,April,Monday,Late Afternoon,269,0,41,8,0
2019,April,Monday,Late Night,36,0,2,1,0
2019,April,Monday,Mid Morning,171,0,18,2,0
2019,April,Monday,Morning Rush,135,0,18,5,0
2019,April,Monday,Night,46,0,5,2,0
2019,April,Saturday,Early Afternoon,198,0,25,2,0
2019,April,Saturday,Early Morning,25,0,1,0,0
2019,April,Saturday,Evening,110,0,14,2,0
2019,April,Saturday,Late Afternoon,156,0,21,2,0
2019,April,Saturday,Late Night,29,0,2,1,0
2019,April,Saturday,Mid Morning,140,2,11,1,1
2019,April,Saturday,Morning Rush,30,0,5,0,0
2019,April,Saturday,Night,71,0,5,1,0
2019,April,Sunday,Early Afternoon,125,0,12,2,0
2019,April,Sunday,Early Morning,21,0,1,0,0
2019,April,Sunday,Evening,81,0,12,4,0
2019,April,Sunday,Late Afternoon,113,0,14,0,0
2019,April,Sunday,Late Night,27,0,4,1,0
2019,April,Sunday,Mid Morning,86,0,14,0,0
2019,April,Sunday,Morning Rush,31,0,1,0,0
2019,April,Sunday,Night,63,0,15,5,0
2019,April,Thursday,Early Afternoon,153,0,23,1,0
2019,April,Thursday,Early Morning,28,0,0,0,0
2019,April,Thursday,Evening,125,0,18,3,0
2019,April,Thursday,Late Afternoon,225,0,26,6,0
2019,April,Thursday,Late Night,23,0,4,1,0
2019,April,Thursday,Mid Morning,150,0,16,3,0
2019,April,Thursday,Morning Rush,130,0,18,3,0
2019,April,Thursday,Night,49,0,2,2,0
2019,April,Tuesday,Early Afternoon,216,0,27,5,0
2019,April,Tuesday,Early Morning,34,0,2,0,0
2019,April,Tuesday,Evening,154,0,25,3,0
2019,April,Tuesday,Late Afternoon,288,0,29,4,0
2019,April,Tuesday,Late Night,17,0,3,1,0
2019,April,Tuesday,Mid Morning,179,0,25,3,0
2019,April,Tuesday,Morning Rush,144,0,26,2,0
2019,April,Tuesday,Night,43,0,11,1,0
2019,April,Wednesday,Early Afternoon,172,0,20,4,0
2019,April,Wednesday,Early Morning,29,0,2,0,0
2019,April,Wednesday,Evening,130,0,14,1,0
2019,April,Wednesday,Late Afternoon,218,0,24,6,0
2019,April,Wednesday,Late Night,19,0,0,0,0
2019,April,Wednesday,Mid Morning,134,0,20,3,0
2019,April,Wednesday,Morning Rush,140,0,13,2,0
2019,April,Wednesday,Night,46,0,9,3,0
2019,August,Friday,Early Afternoon,225,0,23,3,0
2019,August,Friday,Early Morning,42,0,5,0,0
2019,August,Friday,Evening,147,0,15,3,0
2019,August,Friday,Late Afternoon,315,0,40,7,0
2019,August,Friday,Late Night,47,0,5,1,0
2019,August,Friday,Mid Morning,184,1,15,1,1
2019,August,Friday,Morning Rush,129,0,10,1,0
2019,August,Friday,Night,100,2,14,4,1
2019,August,Monday,Early Afternoon,154,0,13,0,0
2019,August,Monday,Early Morning,30,0,2,0,0
2019,August,Monday,Evening,111,0,12,1,0
2019,August,Monday,Late Afternoon,172,1,23,0,1
2019,August,Monday,Late Night,39,0,4,1,0
2019,August,Monday,Mid Morning,126,0,12,2,0
2019,August,Monday,Morning Rush,102,0,12,4,0
2019,August,Monday,Night,51,0,9,0,0
2019,August,Saturday,Early Afternoon,181,0,27,2,0
2019,August,Saturday,Early Morning,56,0,4,0,0
2019,August,Saturday,Evening,142,0,20,6,0
2019,August,Saturday,Late Afternoon,170,0,16,2,0
2019,August,Saturday,Late Night,50,0,3,0,0
2019,August,Saturday,Mid Morning,170,1,19,0,1
2019,August,Saturday,Morning Rush,65,0,9,2,0
2019,August,Saturday,Night,99,0,15,2,0
2019,August,Sunday,Early Afternoon,117,0,13,2,0
2019,August,Sunday,Early Morning,35,0,6,0,0
2019,August,Sunday,Evening,88,1,20,4,1
2019,August,Sunday,Late Afternoon,124,0,18,3,0
2019,August,Sunday,Late Night,60,0,6,3,0
2019,August,Sunday,Mid Morning,82,0,7,2,0
2019,August,Sunday,Morning Rush,31,0,1,0,0
2019,August,Sunday,Night,62,0,11,1,0
2019,August,Thursday,Early Afternoon,204,0,15,6,0
2019,August,Thursday,Early Morning,58,0,1,1,0
2019,August,Thursday,Evening,155,0,22,7,0
2019,August,Thursday,Late Afternoon,294,0,30,2,0
2019,August,Thursday,Late Night,38,0,1,0,0
2019,August,Thursday,Mid Morning,234,0,26,1,0
2019,August,Thursday,Morning Rush,156,0,20,3,0
2019,August,Thursday,Night,80,0,11,1,0
2019,August,Tuesday,Early Afternoon,198,1,23,2,1
2019,August,Tuesday,Early Morning,36,0,2,0,0
2019,August,Tuesday,Evening,125,0,17,1,0
2019,August,Tuesday,Late Afternoon,228,0,31,3,0
2019,August,Tuesday,Late Night,27,0,2,1,0
2019,August,Tuesday,Mid Morning,157,0,22,2,0
2019,August,Tuesday,Morning Rush,139,0,9,1,0
2019,August,Tuesday,Night,42,1,7,4,1
2019,August,Wednesday,Early Afternoon,179,0,16,1,0
2019,August,Wednesday,Early Morning,42,0,2,0,0
2019,August,Wednesday,Evening,146,0,21,1,0
2019,August,Wednesday,Late Afternoon,239,0,25,5,0
2019,August,Wednesday,Late Night,33,0,5,1,0
2019,August,Wednesday,Mid Morning,151,1,19,7,1
2019,August,Wednesday,Morning Rush,114,0,14,2,0
2019,August,Wednesday,Night,57,0,10,0,0
2019,December,Friday,Early Afternoon,230,0,22,4,0
2019,December,Friday,Early Morning,55,0,1,0,0
2019,December,Friday,Evening,166,0,30,13,0
2019,December,Friday,Late Afternoon,239,1,23,6,1
2019,December,Friday,Late Night,41,0,2,0,0
2019,December,Friday,Mid Morning,168,0,16,6,0
2019,December,Friday,Morning Rush,172,0,13,4,0
2019,December,Friday,Night,71,0,10,4,0
2019,December,Monday,Early Afternoon,236,0,23,9,0
2019,December,Monday,Early Morning,59,0,4,2,0
2019,December,Monday,Evening,168,0,21,8,0
2019,December,Monday,Late Afternoon,236,0,29,14,0
2019,December,Monday,Late Night,42,0,1,1,0
2019,December,Monday,Mid Morning,172,0,18,4,0
2019,December,Monday,Morning Rush,166,0,16,8,0
2019,December,Monday,Night,59,0,4,1,0
2019,December,Saturday,Early Afternoon,182,0,15,4,0
2019,December,Saturday,Early Morning,43,0,1,0,0
2019,December,Saturday,Evening,127,0,18,4,0
2019,December,Saturday,Late Afternoon,148,0,17,4,0
2019,December,Saturday,Late Night,45,0,2,1,0
2019,December,Saturday,Mid Morning,118,0,14,3,0
2019,December,Saturday,Morning Rush,49,0,6,1,0
2019,December,Saturday,Night,67,0,8,6,0
2019,December,Sunday,Early Afternoon,186,0,22,4,0
